invoice_id,customer_id,category,payment_method,status,issue_date,due_date,payment_date,amount_excl_gst,gst,amount_incl_gst,amount_paid
INV-1917,CUST166,Event Sponsorship,EFT,Paid,17/01/2026,31/01/2026,30/01/2026,3995.0,399.5,"$4,394.50","$4,394.50"
INV-1918,CUST166,SPONSORSHIP & ADVERTISING,EFT,Paid,15/02/2026,01/03/2026,06/03/2026,395.0,39.5,434.5,434.5
INV-1919,CUST166,Document Signing Revenue,EFT,Paid,10/03/2026,24/03/2026,18/03/2026,31.82,3.18,$35.00,$35.00
INV-1920,CUST166,Major Sponsorship,EFT,Paid,08/03/2026,22/03/2026,22/03/2026,3850.0,385.0,"$4,235.00","$4,235.00"
INV-1921,CUST167,Membership Income,,Open,29-Mar-2026,12/04/2026,,1300.0,130.0,1430.0,0.0
INV-1922,CUST167,Event Sponsorship,EFT,Paid,10/02/2026,24/02/2026,24/02/2026,3160.0,316.0,3476.0,3476.0
INV-1923,CUST167,Document Signing Revenue,EFT,Paid,10/03/2026,24/03/2026,26/03/2026,31.82,3.18,35.0,35.0
INV-1924,CUST167,Events Income,EFT,Paid,13/01/2026,27/01/2026,21/01/2026,150.0,15.0,165.0,165.0
INV-1925,CUST167,Sponsorship & Advertising,EFT,Paid,28/02/2026,14-Mar-2026,2026/03/12,1276.33,127.63,1403.96,1403.96
INV-1926,CUST167,Events Income,Credit Card,Paid,05/03/2026,19/03/2026,23/03/2026,100.0,10.0,110.0,110.0
INV-1927,CUST167,SPONSORSHIP & ADVERTISING,Credit Card,Paid,12/03/2026,26/03/2026,29/03/2026,395.0,39.5,$434.50,$434.50
INV-1928,CUST168,Membership Income,credit card,Paid,12/02/2026,26/02/2026,25/02/2026,1300.0,130.0,1430.0,1430.0
INV-1929,CUST168,Event Sponsorship,EFT,Paid,11/03/2026,25/3/2026,2026/03/20,2000.0,200.0,2200.0,2200.0
INV-1930,CUST168,MAJOR SPONSORSHIP,,Overdue,2026/01/14,28/01/2026,,7022.73,702.27,7725.0,0.0
INV-1931,CUST169,Membership Income,DD,Paid,13/02/2026,27/02/2026,03/03/2026,1300.0,130.0,1430.0,1430.0
INV-1932,CUST169,Events Income,,Open,22/03/2026,05/04/2026,,100.0,10.0,110.0,0.0
INV-1933,CUST169,Events Income,Direct Debit,,01/03/2026,15/03/2026,19/03/2026,320.85,32.09,352.94,352.94
INV-1934,CUST169,Document Signing Revenue,eft,Paid,24/01/2026,07/02/2026,09/02/2026,32.09,3.21,35.3,35.3
INV-1935,CUST169,Event Sponsorship,EFT,Paid,04/02/2026,18/02/2026,20/02/2026,2000.0,200.0,2200.0,2200.0
INV-1936,CUST170,Membership Income,EFT,Paid,25/01/2026,2026/02/08,14/02/2026,1300.0,130.0,1430.0,1430.0
INV-1937,CUST170,Sponsorship & Advertising,EFT,Paid,07-Feb-2026,21/02/2026,15/02/2026,395.0,43.45,434.5,434.5
INV-1938,CUST170,Sponsorship & Advertising,Direct Debit,Paid,09/02/2026,23/02/2026,23/02/2026,1276.33,127.63,1403.96,1403.96
INV-1939,CUST170,Document Signing Revenue,EFT,Paid,25/01/2026,08/02/2026,13/02/2026,108.4,10.84,119.24,119.24
INV-1940,CUST171,Membership Income,BPAY,Paid,17/01/2026,01/31/2026,13/02/2026,1300.0,130.0,1430.0,1430.0
INV-1941,CUST171,Document Signing Revenue,EFT,Paid,10/1/2026,24/1/2026,03/02/2026,108.4,10.84,119.24,119.24
INV-1942,CUST171,Document Signing Revenue,,Overdue,01/01/2026,15/01/2026,,31.82,3.18,35.0,0.0
INV-1943,CUST171,Sponsorship & Advertising,Credit Card,Paid,17/02/2026,03-Mar-2026,20/02/2026,395.0,39.5,434.5,434.5
INV-1944,CUST171,Event Sponsorship,Credit Card,Paid,25/01/2026,08/02/2026,17/02/2026,3160.0,316.0,"$3,476.00","$3,476.00"
INV-1945,CUST171,Document Signing Revenue,,Overdue,12/03/2026,26/03/2026,,108.4,10.84,119.24,0.0
INV-1946,CUST172,MEMBERSHIP INCOME,,Open,03/27/2026,10/04/2026,,1300.0,130.0,1430.0,0.0
INV-1947,CUST172,Sponsorship & Advertising,EFT,Paid,18/01/2026,01/02/2026,28/01/2026,1300.0,130.0,1430.0,1430.0
INV-1948,CUST172,Sponsorship & Advertising,BPAY,Paid,05/02/2026,19/02/2026,16/02/2026,1276.33,127.63,1403.96,1403.96
INV-1949,CUST172,Document Signing Revenue,Credit Card,Paid,16/02/2026,02/03/2026,06/03/2026,31.82,3.18,35.0,35.0
INV-1950,CUST172,Event Sponsorship,,Open,30/03/2026,13/04/2026,,2000.0,200.0,2200.0,0.0
INV-1951,CUST172,,Credit Card,,10/02/2026,24/02/2026,01/03/2026,108.4,10.84,119.24,119.24
INV-1952,CUST172,Event Sponsorship,Direct Debit,Paid,20/01/2026,3/2/2026,05/02/2026,3160.0,316.0,3476.0,3476.0
INV-1953,CUST173,Membership Income,,Open,22/03/2026,05/04/2026,,395.0,39.5,434.5,0.0
INV-1954,CUST173,Events Income,,Overdue,04/03/2026,18/03/2026,,320.85,32.09,352.94,0.0
INV-1955,CUST173,EVENT SPONSORSHIP,,,03/28/2026,11/04/2026,,3160.0,316.0,3476.0,0.0
INV-1956,CUST173,Document Signing Revenue,EFT,Paid,03/01/2026,17-Jan-2026,08/02/2026,31.82,3.18,35.0,35.0
INV-1957,CUST173,Sponsorship & Advertising,,Overdue,18/02/2026,04/03/2026,,1300.0,130.0,1430.0,0.0
INV-1958,CUST173,,Direct Debit,Paid,07/01/2026,21/01/2026,14/02/2026,100.0,10.0,110.0,110.0
INV-1959,CUST173,Sponsorship & Advertising ,,Open,25/03/2026,08/04/2026,,1300.0,130.0,1430.0,0.0
INV-1960,CUST173,Document Signing Revenue,,Overdue,08/03/2026,22/03/2026,,31.82,3.18,35.0,0.0
INV-1961,CUST174,Membership Income,,Open,23/03/2026,06/04/2026,,395.0,39.5,434.5,0.0
INV-1962,CUST174,document signing revenue,Direct Debit,Paid,08/03/2026,22/03/2026,19/03/2026,39.0,3.9,42.9,42.9
INV-1963,CUST174,Event Sponsorship,,Open,30/03/2026,13/04/2026,,2000.0,200.0,2200.0,0.0
INV-1964,CUST174,Events Income,EFT,Paid,04/02/2026,18/02/2026,16/02/2026,387.62,38.76,426.38,426.38
INV-1965,CUST174,Events Income,,Open,26/03/2026,09/04/2026,,320.85,32.09,$352.94,$0.00
INV-1966,CUST174,Major Sponsorship,EFT,Paid,03/03/2026,17/03/2026,18/03/2026,7022.73,702.27,7725.0,7725.0
INV-1967,CUST174,Major Sponsorship,EFT,Paid,30/01/2026,13/02/2026,21/02/2026,3850.0,385.0,4235.0,4235.0
INV-1968,CUST174,Major Sponsorship,BPAY,Paid,24/03/2026,07/04/2026,31/03/2026,3850.0,385.0,4235.0,4235.0
INV-1969,CUST174,Event Sponsorship,EFT,Paid,02/03/2026,16/03/2026,11/03/2026,3995.0,399.5,4394.5,4394.5
INV-1970,CUST175,Membership Income,,Overdue,07/02/2026,09/03/2026,,2160.0,216.0,2376.0,0.0
INV-1971,CUST175,,,Overdue,23/01/2026,22/02/2026,,39.0,3.9,42.9,0.0
INV-1972,CUST175,Document Signing Revenue,,Overdue,07/02/2026,09/03/2026,,108.4,10.84,119.24,0.0
INV-1973,CUST175,Events Income,Credit Card,Paid,09/01/2026,08-Feb-2026,01/03/2026,150.0,15.0,165.0,165.0
INV-1974,CUST175,Sponsorship & Advertising,Direct Debit,Paid,28/01/2026,27/02/2026,17/03/2026,1300.0,130.0,1430.0,1430.0
INV-1975,CUST175,Event Sponsorship,EFT,Paid,03/01/2026,02/02/2026,16/02/2026,3995.0,399.5,4394.5,4394.5
INV-1976,CUST176,Membership Income,EFT,Paid,10/03/2026,24/03/2026,24/03/2026,1300.0,130.0,1430.0,1430.0
INV-1977,CUST176,Events Income,,Overdue,2026/01/20,02/03/2026,,320.85,32.09,352.94,0.0
INV-1978,CUST176,Sponsorship & Advertising,Credit Card,Paid,21/02/2026,07/03/2026,06/03/2026,1276.33,140.39,"$1,403.96","$1,403.96"
INV-1979,CUST176, Events Income,,Overdue,13/01/2026,27/01/2026,,150.0,15.0,165.0,0.0
INV-1980,CUST176,document signing revenue,BPAY,Paid,21/02/2026,07/03/2026,08/03/2026,32.09,3.21,35.3,35.3
INV-1981,CUST176,Event Sponsorship,Credit Card,Paid,17/02/2026,03/03/2026,2026/03/09,3160.0,316.0,3476.0,3476.0
INV-1982,CUST177,membership income,credit card,Paid,16/02/2026,03/02/2026,5/3/2026,395.0,39.5,434.5,434.5
INV-1983,CUST177,Major Sponsorship,credit card,Paid,09/01/2026,23/01/2026,13/01/2026,3850.0,423.5,4235.0,4235.0
INV-1984,CUST177,Sponsorship & Advertising,,Overdue,11/03/2026,25/03/2026,,1276.33,127.63,1403.96,0.0
INV-1985,CUST178,Membership Income,EFT,Paid,16/03/2026,30/03/2026,30/03/2026,1300.0,130.0,1430.0,1430.0
INV-1986,CUST178,Document Signing Revenue,,Overdue,2026/01/10,24/01/2026,,31.82,3.18,35.0,0.0
INV-1987,CUST178,major sponsorship,,Open,28/03/2026,11/04/2026,,7022.73,702.27,7725.0,0.0
INV-1988,CUST178,Major Sponsorship,Direct Debit,Paid,2026/01/15,29/01/2026,2026/01/28,3850.0,385.0,4235.0,4235.0
INV-1989,CUST179,Membership Income,EFT,Paid,22/02/2026,08/03/2026,04/03/2026,1300.0,130.0,1430.0,1430.0
INV-1990,CUST179,Document Signing Revenue,EFT,Paid,24/01/2026,07/02/2026,09/02/2026,32.09,3.21,35.3,35.3
INV-1991,CUST179,Major Sponsorship,EFT,Paid,19/01/2026,02/02/2026,02/02/2026,7022.73,702.27,"$7,725.00","$7,725.00"
INV-1992,CUST180,Membership Income,EFT,Paid,04/02/2026,06/03/2026,24/02/2026,2160.0,216.0,2376.0,2376.0
INV-1993,CUST180,Document Signing Revenue,,Overdue,21/02/2026,23/03/2026,,108.4,10.84,119.24,0.0
INV-1994,CUST180,Event Sponsorship,EFT,Paid,05/02/2026,07/03/2026,09/03/2026,2000.0,200.0,2200.0,2200.0
INV-1995,CUST180,Major Sponsorship,bpay,Paid,13/02/2026,03/15/2026,16-Mar-2026,7022.73,702.27,7725.0,7725.0
INV-1996,CUST180,Event Sponsorship,,Open,20-Mar-2026,2026/04/19,,3160.0,316.0,3476.0,0.0
INV-1997,CUST180,Document Signing Revenue,EFT,Paid,22/02/2026,24/03/2026,20/03/2026,108.4,10.84,$119.24,$119.24
INV-1998,CUST180,Event Sponsorship,,Open,25/03/2026,24/04/2026,,3160.0,284.4,3476.0,0.0
INV-1999,CUST181,Membership Income,EFT,Paid,10/02/2026,24/02/2026,23/02/2026,1300.0,130.0,1430.0,1430.0
INV-2000,CUST181,Events Income,Direct Debit,Paid,2026/02/06,20/02/2026,03/03/2026,320.85,32.09,352.94,352.94
INV-2001,CUST181,Event Sponsorship,,Overdue,13/03/2026,27/03/2026,,3160.0,316.0,3476.0,0.0
INV-2002,CUST181,Major Sponsorship,,Overdue,14/01/2026,28/01/2026,,7022.73,702.27,7725.0,0.0
INV-2003,CUST181,Sponsorship & Advertising,,Open,21-Mar-2026,04/04/2026,,1300.0,130.0,1430.0,0.0
INV-2004,CUST181,EVENT SPONSORSHIP,,Open,24/03/2026,07/04/2026,,3160.0,316.0,3476.0,0.0
INV-2005,CUST182,Membership Income,eft,,13/02/2026,15/03/2026,16/03/2026,3850.0,385.0,4235.0,4235.0
INV-2006,CUST182,Sponsorship & Advertising,Direct Debit,Paid,04/02/2026,06/03/2026,06/03/2026,1300.0,130.0,1430.0,1430.0
INV-2007,CUST182,Document Signing Revenue,Credit Card,Paid,12-Feb-2026,2026/03/14,2026/03/14,32.09,3.21,35.3,35.3
INV-2008,CUST182,Events Income,Direct Debit,Paid,09/01/2026,08/02/2026,07/02/2026,108.4,10.84,$119.24,$119.24
INV-2009,CUST183,Membership Income,Direct Debit,Paid,26/02/2026,28/03/2026,22/03/2026,2160.0,216.0,2376.0,2376.0
INV-2010,CUST183,Document Signing Revenue,,Overdue,25/02/2026,27/03/2026,,31.82,3.18,35.0,0.0
INV-2011,CUST183,Event Sponsorship,EFT,Paid,08/01/2026,07/02/2026,11/02/2026,3995.0,399.5,4394.5,4394.5
INV-2012,CUST183,Major Sponsorship,EFT,Paid,02/02/2026,4/3/2026,06/03/2026,3850.0,385.0,4235.0,4235.0
INV-2013,CUST183,Major Sponsorship,EFT,Paid,01/29/2026,28/02/2026,02-Mar-2026,7022.73,702.27,7725.0,7725.0
INV-2014,CUST183,Sponsorship & Advertising,EFT,Paid,11/01/2026,10/02/2026,10/02/2026,1300.0,130.0,1430.0,1430.0
INV-2015,CUST184,Membership Income,EFT,Paid,02/01/2026,16/01/2026,10/01/2026,1300.0,130.0,1430.0,1430.0
INV-2016,CUST184,Document Signing Revenue,bpay,Paid,13/02/2026,27/02/2026,05/03/2026,31.82,3.18,35.0,35.0
INV-2017,CUST184,Document Signing Revenue,Credit Card,Paid,26/01/2026,09/02/2026,05/02/2026,39.0,3.9,42.9,42.9
INV-2018,CUST184, Document Signing Revenue,EFT,Paid,03/01/2026,15/3/2026,17/3/2026,32.09,3.21,35.3,35.3
INV-2019,CUST184,Major Sponsorship,,Overdue,15/03/2026,29/03/2026,,7022.73,702.27,7725.0,0.0
INV-2020,CUST184,Document Signing Revenue,Credit Card,Paid,08/02/2026,02/22/2026,24/02/2026,108.4,10.84,119.24,119.24
INV-2021,CUST184,Sponsorship & Advertising,EFT,Paid,27/02/2026,13/03/2026,04/03/2026,1276.33,127.63,1403.96,1403.96
INV-2022,CUST184,Document Signing Revenue,eft,Paid,26/02/2026,12/03/2026,07/03/2026,32.09,3.21,35.3,35.3
INV-2023,CUST184,Sponsorship & Advertising,EFT,Paid,03/01/2026,17/01/2026,14/01/2026,395.0,39.5,434.5,434.5
INV-2024,CUST185,Membership Income,Direct Debit,Paid,28/01/2026,11/02/2026,08/02/2026,1300.0,130.0,1430.0,1430.0
INV-2025,CUST185,Major Sponsorship,,Open,19/03/2026,02/04/2026,,7022.73,702.27,7725.0,0.0
INV-2026,CUST185,Events Income,Credit Card,Paid,06/03/2026,20-Mar-2026,12/03/2026,200.0,20.0,220.0,220.0
INV-2027,CUST185,Sponsorship & Advertising,Credit Card,Paid,22/01/2026,05/02/2026,10/02/2026,1300.0,130.0,1430.0,1430.0
INV-2028,CUST185,Event Sponsorship,EFT,Paid,15/02/2026,01/03/2026,23/02/2026,2000.0,200.0,"$2,200.00","$2,200.00"
INV-2029,CUST185,Event Sponsorship,,Open,22/03/2026,05/04/2026,,2000.0,200.0,2200.0,0.0
INV-2030,CUST185,Events Income,Direct Debit,Paid,01/15/2026,29/01/2026,30/01/2026,200.0,18.0,220.0,220.0
INV-2031,CUST185,Major Sponsorship ,,Overdue,03/14/2026,28/03/2026,,7022.73,702.27,7725.0,0.0
INV-2032,CUST185,Major Sponsorship,EFT,Paid,13/01/2026,27/01/2026,28/01/2026,3850.0,423.5,"$4,235.00","$4,235.00"
INV-2033,CUST186,Membership Income,BPAY,Paid,01/03/2026,31/03/2026,28/03/2026,2160.0,216.0,2376.0,2376.0
INV-2034,CUST186,Event Sponsorship,Direct Debit,Paid,02/02/2026,04-Mar-2026,03/11/2026,3160.0,316.0,3476.0,3476.0
INV-2035,CUST186,Events Income,eft,Paid,01/01/2026,31/01/2026,01/02/2026,150.0,15.0,165.0,165.0
INV-2036,CUST187,Membership Income,,Open,20/03/2026,2026/04/19,,2160.0,216.0,2376.0,0.0
INV-2037,CUST187,Document Signing Revenue,,Overdue,02/17/2026,2026/03/19,,31.82,3.18,35.0,0.0
INV-2038,CUST187,Document Signing Revenue,,Overdue,01/02/2026,03/03/2026,,31.82,3.18,$35.00,$0.00
INV-2039,CUST187,Sponsorship & Advertising,EFT,Paid,26/01/2026,25/02/2026,12/03/2026,1276.33,127.63,1403.96,1403.96
INV-2040,CUST187,Document Signing Revenue,,Overdue,06/02/2026,08/03/2026,,108.4,10.84,119.24,0.0
INV-2041,CUST187,events income,,Overdue,17/02/2026,19/03/2026,,387.62,38.76,426.38,0.0
INV-2042,CUST187,Document Signing Revenue,bpay,Paid,02/01/2026,02/01/2026,15/3/2026,32.09,3.21,35.3,35.3
INV-2043,CUST187,Major Sponsorship,,Overdue,16/01/2026,15/02/2026,,3850.0,385.0,4235.0,0.0
INV-2044,CUST187,Document Signing Revenue,EFT,Paid,07/01/2026,06/02/2026,14/03/2026,39.0,3.9,42.9,42.9
INV-2045,CUST188,MEMBERSHIP INCOME,,Open,24/03/2026,07/04/2026,,1300.0,130.0,1430.0,0.0
INV-2046,CUST188,Document Signing Revenue,DD,Paid,20/01/2026,03/02/2026,16/02/2026,39.0,3.9,42.9,42.9
INV-2047,CUST188,Sponsorship & Advertising,EFT,Paid,01/02/2026,15/02/2026,15/02/2026,395.0,39.5,434.5,434.5
INV-2048,CUST188,,EFT,Paid,12/03/2026,26/03/2026,26/03/2026,7022.73,702.27,7725.0,7725.0
INV-2049,CUST189,Membership Income,EFT,Paid,27/01/2026,10/02/2026,21/02/2026,395.0,39.5,434.5,434.5
INV-2050,CUST189,Sponsorship & Advertising,EFT,Paid,08/03/2026,22/03/2026,22/03/2026,1276.33,127.63,1403.96,1403.96
INV-2051,CUST189,Sponsorship & Advertising,EFT,Paid,2026/01/28,02/11/2026,03/07/2026,395.0,39.5,434.5,434.5
INV-2052,CUST189,Major Sponsorship,,Open,30/03/2026,13/04/2026,,3850.0,385.0,4235.0,0.0
INV-2053,CUST189,Document Signing Revenue,,Overdue,11/03/2026,25/03/2026,,39.0,3.9,42.9,0.0
INV-2054,CUST189,EVENTS INCOME,,Overdue,25/02/2026,11/03/2026,,200.0,20.0,220.0,0.0
INV-2055,CUST190,Membership Income,EFT,Paid,06/02/2026,08/03/2026,18/03/2026,3850.0,385.0,4235.0,4235.0
INV-2056,CUST190,Event Sponsorship,Credit Card,Paid,15/01/2026,14/02/2026,18/02/2026,2000.0,200.0,2200.0,2200.0
INV-2057,CUST190,Sponsorship & Advertising,,Open,27/03/2026,26/04/2026,,395.0,39.5,434.5,0.0
INV-2058,CUST190,Sponsorship & Advertising,EFT,Paid,10/1/2026,09/02/2026,2026/02/06,1276.33,127.63,1403.96,1403.96
INV-2059,CUST190,Event Sponsorship,BPAY,Paid,07/02/2026,09/03/2026,13/03/2026,3995.0,399.5,4394.5,4394.5
INV-2060,CUST190,Document Signing Revenue,Direct Debit,Paid,12/02/2026,2026/03/14,03/17/2026,39.0,3.9,42.9,42.9
INV-2061,CUST190,Document Signing Revenue,Credit Card,Paid,07/02/2026,09/03/2026,15/03/2026,32.09,3.21,35.3,35.3
INV-2062,CUST190,,,Open,15/3/2026,2026/04/14,,395.0,39.5,434.5,0.0
INV-2063,CUST190,sponsorship & advertising,EFT,Paid,2026/02/18,20/03/2026,2026/03/27,395.0,39.5,434.5,434.5
INV-2064,CUST191,Membership Income,,Overdue,01/01/2026,15/01/2026,,1300.0,130.0,"$1,430.00",$0.00
INV-2065,CUST191,Events Income,,Open,17/03/2026,31/03/2026,,108.4,10.84,119.24,0.0
INV-2066,CUST191,MAJOR SPONSORSHIP,Direct Debit,Paid,08/01/2026,22/01/2026,29/01/2026,3850.0,385.0,"$4,235.00","$4,235.00"
INV-2067,CUST191,Event Sponsorship,EFT,Paid,16/02/2026,02/03/2026,09/03/2026,3995.0,399.5,4394.5,4394.5
INV-2068,CUST191,Major Sponsorship,,Open,30/03/2026,2026/04/13,,3850.0,385.0,4235.0,0.0
INV-2069,CUST191,Event Sponsorship,Direct Debit,Paid,10/01/2026,24/01/2026,25/01/2026,3160.0,316.0,3476.0,3476.0
INV-2070,CUST192,Membership Income,,Open,3/3/2026,02/04/2026,,3850.0,385.0,4235.0,0.0
INV-2071,CUST192,Events Income,Credit Card,Paid,24/02/2026,26/03/2026,19/03/2026,200.0,20.0,220.0,220.0
INV-2072,CUST192,Major Sponsorship,,Open,24/03/2026,23/04/2026,,3850.0,385.0,4235.0,0.0
INV-2073,CUST192,Sponsorship & Advertising,,Open,2026/03/06,5/4/2026,,395.0,39.5,434.5,0.0
INV-2074,CUST192,Events Income,Credit Card,Paid,03-Feb-2026,5/3/2026,06/03/2026,200.0,20.0,220.0,220.0
INV-2075,CUST192,Sponsorship & Advertising,Credit Card,Paid,09/01/2026,08/02/2026,08/02/2026,395.0,39.5,434.5,434.5
INV-2076,CUST193,Membership Income,EFT,Paid,20/02/2026,06/03/2026,08/03/2026,395.0,39.5,434.5,434.5
INV-2077,CUST193, Sponsorship & Advertising,Direct Debit,Paid,6/1/2026,20/01/2026,22/01/2026,395.0,39.5,434.5,434.5
INV-2078,CUST193,Event Sponsorship ,EFT,Paid,2026/01/01,15/01/2026,2026/01/18,3995.0,399.5,4394.5,4394.5
INV-2079,CUST193,Event Sponsorship,EFT,Paid,06/02/2026,20/02/2026,21/02/2026,2000.0,200.0,2200.0,2200.0
INV-2080,CUST193,Document Signing Revenue,BPAY,Paid,28/01/2026,11/02/2026,07/02/2026,31.82,3.18,35.0,35.0
INV-2081,CUST194,Membership Income,,Overdue,08/03/2026,22/03/2026,,1300.0,117.0,1430.0,0.0
INV-2082,CUST194,Document Signing Revenue,,Overdue,26/02/2026,12/03/2026,,32.09,3.21,35.3,0.0
INV-2083,CUST194,Events Income,,Overdue,26/02/2026,12/03/2026,,108.4,10.84,119.24,0.0
INV-2084,CUST194,Document Signing Revenue,,Overdue,05/02/2026,02/19/2026,,32.09,3.21,35.3,0.0
INV-2085,CUST194,Events Income,EFT,Paid,02/01/2026,2026/01/16,13/03/2026,200.0,20.0,220.0,220.0
INV-2086,CUST194,Sponsorship & Advertising,BPAY,Paid,03/03/2026,17/03/2026,30/03/2026,1276.33,127.63,1403.96,1403.96
INV-2087,CUST194, Major Sponsorship,EFT,Paid,07/01/2026,21/01/2026,05/02/2026,3850.0,385.0,4235.0,4235.0
INV-2088,CUST195,Membership Income,BPAY,Paid,22-Jan-2026,2026/02/21,21-Feb-2026,3850.0,385.0,"$4,235.00","$4,235.00"
INV-2089,CUST195,Document Signing Revenue,,Open,03/03/2026,2/4/2026,,31.82,3.18,35.0,0.0
INV-2090,CUST195,Events Income ,,Open,29/03/2026,28/04/2026,,200.0,20.0,220.0,0.0
INV-2091,CUST195,Event Sponsorship,,Open,17/03/2026,16/04/2026,,3995.0,399.5,"$4,394.50",$0.00
INV-2092,CUST196,Membership Income,,Open,22/03/2026,05/04/2026,,1300.0,130.0,1430.0,0.0
INV-2093,CUST196,Sponsorship & Advertising,,Open,23/03/2026,06/04/2026,,1300.0,130.0,1430.0,0.0
INV-2094,CUST196,Event Sponsorship,EFT,Paid,24/01/2026,07/02/2026,06/02/2026,3160.0,316.0,"$3,476.00","$3,476.00"
INV-2095,CUST196,Event Sponsorship,Direct Debit,Paid,09/02/2026,23/02/2026,06/03/2026,2000.0,200.0,2200.0,2200.0
INV-2096,CUST196,Event Sponsorship,,Open,22/03/2026,05/04/2026,,2000.0,200.0,2200.0,0.0
INV-2097,CUST196,Events Income,,Open,18/03/2026,04/01/2026,,320.85,32.09,352.94,0.0
INV-2098,CUST196,Sponsorship & Advertising,EFT,Paid,29/1/2026,12/02/2026,21/02/2026,395.0,39.5,$434.50,$434.50
INV-2099,CUST196,Major Sponsorship,EFT,Paid,03/02/2026,17/02/2026,17/02/2026,3850.0,385.0,4235.0,4235.0
INV-2100,CUST197, Membership Income,,Open,06/03/2026,05/04/2026,,3850.0,385.0,4235.0,0.0
INV-2101,CUST197,Events Income,EFT,Paid,08/02/2026,10/03/2026,14/03/2026,320.85,32.09,352.94,352.94
INV-2102,CUST197,Event Sponsorship,Credit Card,Paid,10/01/2026,09/02/2026,12/02/2026,3160.0,316.0,3476.0,3476.0
INV-2103,CUST197,Document Signing Revenue,EFT,Paid,02/02/2026,04/03/2026,04/03/2026,108.4,10.84,119.24,119.24
INV-2104,CUST198,Membership Income,Direct Debit,Paid,01/03/2026,31/03/2026,31/03/2026,2160.0,216.0,2376.0,2376.0
INV-2105,CUST198,Event Sponsorship,,Open,02/03/2026,01/04/2026,,3160.0,316.0,3476.0,0.0
INV-2106,CUST198,Major Sponsorship,Credit Card,Paid,06/02/2026,2026/03/08,07/03/2026,7022.73,702.27,7725.0,7725.0
INV-2107,CUST198,Major Sponsorship,Credit Card,Paid,12/01/2026,11/02/2026,11/02/2026,3850.0,385.0,4235.0,4235.0
INV-2108,CUST198,Event Sponsorship,EFT,Paid,2026/01/01,31/01/2026,26/01/2026,3995.0,399.5,4394.5,4394.5
INV-2109,CUST198,Events Income,Direct Debit,Paid,14/01/2026,13/02/2026,06/02/2026,387.62,38.76,426.38,426.38
INV-2110,CUST198,Major Sponsorship,Credit Card,Paid,06/02/2026,08/03/2026,03/03/2026,3850.0,385.0,4235.0,4235.0
INV-2111,CUST198,Major Sponsorship,EFT,Paid,24/01/2026,23/02/2026,19/02/2026,7022.73,702.27,7725.0,7725.0
INV-2112,CUST199,Membership Income,,Overdue,05/03/2026,19/03/2026,,395.0,39.5,$434.50,$0.00
INV-2113,CUST199,Document Signing Revenue,EFT,Paid,05/01/2026,19/01/2026,08/02/2026,39.0,3.9,42.9,42.9
INV-2114,CUST199,Events Income,,Open,25-Mar-2026,08/04/2026,,387.62,38.76,426.38,0.0
INV-2115,CUST199,Document Signing Revenue,,Overdue,07/02/2026,21/02/2026,,32.09,3.21,35.3,0.0
INV-2116,CUST199,Document Signing Revenue,,Overdue,31/01/2026,14/02/2026,,39.0,3.9,$42.90,$0.00
INV-2117,CUST199,Event Sponsorship,,,07/03/2026,21/03/2026,,3995.0,399.5,4394.5,0.0
INV-2118,CUST200,Membership Income,,Open,30/03/2026,13/04/2026,,1300.0,130.0,1430.0,0.0
INV-2119,CUST200,Sponsorship & Advertising,BPAY,Paid,08/01/2026,22/01/2026,22/01/2026,1300.0,130.0,"$1,430.00","$1,430.00"
INV-2120,CUST200,Sponsorship & Advertising,,Open,19/03/2026,02/04/2026,,1276.33,127.63,1403.96,0.0
INV-2121,CUST200, Events Income,EFT,Paid,30-Jan-2026,13/02/2026,2026/02/18,387.62,38.76,426.38,426.38
INV-2122,CUST200,Document Signing Revenue,,Open,25/03/2026,08/04/2026,,32.09,3.21,$35.30,$0.00
INV-2123,CUST200,Events Income,BPAY,Paid,18/03/2026,01/04/2026,29/03/2026,150.0,15.0,165.0,165.0
INV-2124,CUST200,Document Signing Revenue,,Open,31/03/2026,14/04/2026,,31.82,3.18,35.0,0.0
INV-2125,CUST201,Membership Income,BPAY,Paid,17/01/2026,16/02/2026,13-Feb-2026,2160.0,216.0,2376.0,2376.0
INV-2126,CUST201,Document Signing Revenue,,Open,24/03/2026,23/04/2026,,32.09,3.21,35.3,0.0
INV-2127,CUST201,Major Sponsorship,Credit Card,Paid,26/01/2026,25/02/2026,25/02/2026,7022.73,702.27,"$7,725.00","$7,725.00"
INV-2128,CUST201,Events Income,EFT,Paid,16/01/2026,15/02/2026,14/02/2026,150.0,15.0,$165.00,$165.00
INV-2129,CUST201,Sponsorship & Advertising,Credit Card,Paid,19/01/2026,18/02/2026,23/02/2026,395.0,39.5,434.5,434.5
INV-2130,CUST202,Membership Income,EFT,Paid,23/02/2026,09/03/2026,11/03/2026,1300.0,130.0,1430.0,1430.0
INV-2131,CUST202,,EFT,Paid,03/03/2026,17/03/2026,24/03/2026,3160.0,316.0,3476.0,3476.0
INV-2132,CUST202,Sponsorship & Advertising,EFT,Paid,04/02/2026,18/02/2026,21/02/2026,1276.33,127.63,1403.96,1403.96
INV-2133,CUST203,Membership Income,Credit Card,Paid,07/02/2026,09/03/2026,10/03/2026,2160.0,216.0,2376.0,2376.0
